time,open,high,low,close,Volume
1776958560,274.02,274.06,273.9401,273.95,34860
1776958620,273.945,273.96,273.82,273.87,24200
1776958680,273.87,273.88,273.7,273.71,19507
1776958740,273.7,273.815,273.66,273.81,60389
1776958800,273.8,273.8,273.7,273.735,24481
1776958860,273.74,273.78,273.6112,273.67,17903
1776958920,273.667,273.675,273.5713,273.6,16432
1776958980,273.59,273.6199,273.48,273.495,34938
1776959040,273.49,273.49,273.28,273.32,39080
1776959100,273.3,273.31,273.14,273.17,40082
1776959160,273.165,273.2201,273.0305,273.2201,31695
1776959220,273.2292,273.43,273.2292,273.3951,42306
1776959280,273.4,273.48,273.3102,273.345,40414
1776959340,273.35,273.45,273.29,273.43,11749
1776959400,273.42,273.57,273.39,273.51,41533
1776959460,273.51,273.56,273.39,273.39,22833
1776959520,273.34,273.42,273.3,273.42,17360
1776959580,273.385,273.43,273.335,273.335,14539
1776959640,273.3,273.395,273.2103,273.25,18692
1776959700,273.2799,273.33,273.21,273.2701,25622
1776959760,273.295,273.57,273.295,273.53,54745
1776959820,273.515,273.525,273.2301,273.245,36611
1776959880,273.24,273.335,273.215,273.31,17060
1776959940,273.32,273.41,273.23,273.41,13066
1776960000,273.42,273.435,273.23,273.23,13368
1776960060,273.23,273.335,273.12,273.12,17890
1776960120,273.105,273.24,273.08,273.215,44570
1776960180,273.23,273.39,273.2009,273.35,27271
1776960240,273.3401,273.37,273.22,273.22,17024
1776960300,273.21,273.295,273.1701,273.295,20498
1776960360,273.2801,273.34,273.21,273.27,13962
